Play,Act,Scene,Character,Line Count,Text
The Tragedy of Antony and Cleopatra,2,7,DOMITIUS ENOBARBUS,4,"Here's to thee, Menas!"
The Tragedy of Antony and Cleopatra,2,7,MENAS,2,"Enobarbus, welcome!"
The Tragedy of Antony and Cleopatra,2,7,POMPEY,6,Fill till the cup be hid.
The Tragedy of Antony and Cleopatra,2,7,DOMITIUS ENOBARBUS,5,"There's a strong fellow, Menas."
The Tragedy of Antony and Cleopatra,2,7,MENAS,1,Why?
The Tragedy of Antony and Cleopatra,2,7,DOMITIUS ENOBARBUS,11,"A' bears the third part of the world, man; see'st not?"
The Tragedy of Antony and Cleopatra,2,7,MENAS,16,"The third part, then, is drunk: would it were all, That it might go on wheels!"
The Tragedy of Antony and Cleopatra,2,7,DOMITIUS ENOBARBUS,5,Drink thou; increase the reels.
The Tragedy of Antony and Cleopatra,2,7,MENAS,1,Come.
The Tragedy of Antony and Cleopatra,2,7,POMPEY,7,This is not yet an Alexandrian feast.
The Tragedy of Antony and Cleopatra,2,7,MARK ANTONY,12,"It ripens towards it. Strike the vessels, ho? Here is to Caesar!"
The Tragedy of Antony and Cleopatra,2,7,OCTAVIUS CAESAR,16,"I could well forbear't. It's monstrous labour, when I wash my brain, And it grows fouler."
The Tragedy of Antony and Cleopatra,2,7,MARK ANTONY,6,Be a child o' the time.
The Tragedy of Antony and Cleopatra,2,7,OCTAVIUS CAESAR,20,"Possess it, I'll make answer: But I had rather fast from all four days Than drink so much in one."
The Tragedy of Antony and Cleopatra,2,7,DOMITIUS ENOBARBUS,15,"Ha, my brave emperor! Shall we dance now the Egyptian Bacchanals, And celebrate our drink?"
The Tragedy of Antony and Cleopatra,2,7,POMPEY,4,"Let's ha't, good soldier."
The Tragedy of Antony and Cleopatra,2,7,MARK ANTONY,19,"Come, let's all take hands, Till that the conquering wine hath steep'd our sense In soft and delicate Lethe."
The Tragedy of Antony and Cleopatra,2,7,DOMITIUS ENOBARBUS,75,"All take hands. Make battery to our ears with the loud music: The while I'll place you: then the boy shall sing; The holding every man shall bear as loud As his strong sides can volley. Come, thou monarch of the vine, Plumpy Bacchus with pink eyne! In thy fats our cares be drown'd, With thy grapes our hairs be crown'd: Cup us, till the world go round, Cup us, till the world go round!"
The Tragedy of Antony and Cleopatra,2,7,OCTAVIUS CAESAR,65,"What would you more? Pompey, good night. Good brother, Let me request you off: our graver business Frowns at this levity. Gentle lords, let's part; You see we have burnt our cheeks: strong Enobarb Is weaker than the wine; and mine own tongue Splits what it speaks: the wild disguise hath almost Antick'd us all. What needs more words? Good night. Good Antony, your hand."
The Tragedy of Antony and Cleopatra,2,7,POMPEY,6,I'll try you on the shore.
The Tragedy of Antony and Cleopatra,2,7,MARK ANTONY,6,"And shall, sir; give's your hand."
The Tragedy of Antony and Cleopatra,2,7,POMPEY,16,"O Antony, You have my father's house,--But, what? we are friends. Come, down into the boat."
The Tragedy of Antony and Cleopatra,2,7,DOMITIUS ENOBARBUS,10,"Take heed you fall not. Menas, I'll not on shore."
The Tragedy of Antony and Cleopatra,2,7,MENAS,28,"No, to my cabin. These drums! these trumpets, flutes! what! Let Neptune hear we bid a loud farewell To these great fellows: sound and be hang'd, sound out!"
The Tragedy of Antony and Cleopatra,2,7,DOMITIUS ENOBARBUS,6,Ho! says a' There's my cap.
The Tragedy of Antony and Cleopatra,2,7,MENAS,4,"Ho! Noble captain, come."
The Tragedy of Antony and Cleopatra,3,1,VENTIDIUS,34,"Now, darting Parthia, art thou struck; and now Pleased fortune does of Marcus Crassus' death Make me revenger. Bear the king's son's body Before our army. Thy Pacorus, Orodes, Pays this for Marcus Crassus."
The Tragedy of Antony and Cleopatra,3,1,SILIUS,43,"Noble Ventidius, Whilst yet with Parthian blood thy sword is warm, The fugitive Parthians follow; spur through Media, Mesopotamia, and the shelters whither The routed fly: so thy grand captain Antony Shall set thee on triumphant chariots and Put garlands on thy head."
The Tragedy of Antony and Cleopatra,3,1,VENTIDIUS,124,"O Silius, Silius, I have done enough; a lower place, note well, May make too great an act: for learn this, Silius; Better to leave undone, than by our deed Acquire too high a fame when him we serve's away. Caesar and Antony have ever won More in their officer than person: Sossius, One of my place in Syria, his lieutenant, For quick accumulation of renown, Which he achieved by the minute, lost his favour. Who does i' the wars more than his captain can Becomes his captain's captain: and ambition, The soldier's virtue, rather makes choice of loss, Than gain which darkens him. I could do more to do Antonius good, But 'twould offend him; and in his offence Should my performance perish."
The Tragedy of Antony and Cleopatra,3,1,SILIUS,20,"Thou hast, Ventidius, that Without the which a soldier, and his sword, Grants scarce distinction. Thou wilt write to Antony!"
The Tragedy of Antony and Cleopatra,3,1,VENTIDIUS,35,"I'll humbly signify what in his name, That magical word of war, we have effected; How, with his banners and his well-paid ranks, The ne'er-yet-beaten horse of Parthia We have jaded out o' the field."
The Tragedy of Antony and Cleopatra,3,1,SILIUS,4,Where is he now?
The Tragedy of Antony and Cleopatra,3,1,VENTIDIUS,25,"He purposeth to Athens: whither, with what haste The weight we must convey with's will permit, We shall appear before him. On there; pass along!"
The Tragedy of Antony and Cleopatra,3,2,AGRIPPA,5,"What, are the brothers parted?"
The Tragedy of Antony and Cleopatra,3,2,DOMITIUS ENOBARBUS,36,"They have dispatch'd with Pompey, he is gone; The other three are sealing. Octavia weeps To part from Rome; Caesar is sad; and Lepidus, Since Pompey's feast, as Menas says, is troubled With the green sickness."
The Tragedy of Antony and Cleopatra,3,2,AGRIPPA,4,'Tis a noble Lepidus.
The Tragedy of Antony and Cleopatra,3,2,DOMITIUS ENOBARBUS,9,"A very fine one: O, how he loves Caesar!"
The Tragedy of Antony and Cleopatra,3,2,AGRIPPA,8,"Nay, but how dearly he adores Mark Antony!"
The Tragedy of Antony and Cleopatra,3,2,DOMITIUS ENOBARBUS,7,"Caesar? Why, he's the Jupiter of men."
The Tragedy of Antony and Cleopatra,3,2,AGRIPPA,6,What's Antony? The god of Jupiter.
The Tragedy of Antony and Cleopatra,3,2,DOMITIUS ENOBARBUS,7,Spake you of Caesar? How! the non-pareil!
The Tragedy of Antony and Cleopatra,3,2,AGRIPPA,6,O Antony! O thou Arabian bird!
The Tragedy of Antony and Cleopatra,3,2,DOMITIUS ENOBARBUS,9,"Would you praise Caesar, say 'Caesar:' go no further."
The Tragedy of Antony and Cleopatra,3,2,AGRIPPA,8,"Indeed, he plied them both with excellent praises."
The Tragedy of Antony and Cleopatra,3,2,DOMITIUS ENOBARBUS,38,"But he loves Caesar best; yet he loves Antony: Ho! hearts, tongues, figures, scribes, bards, poets, cannot Think, speak, cast, write, sing, number, ho! His love to Antony. But as for Caesar, Kneel down, kneel down, and wonder."
The Tragedy of Antony and Cleopatra,3,2,AGRIPPA,3,Both he loves.
The Tragedy of Antony and Cleopatra,3,2,DOMITIUS ENOBARBUS,16,"They are his shards, and he their beetle. So; This is to horse. Adieu, noble Agrippa."
The Tragedy of Antony and Cleopatra,3,2,AGRIPPA,6,"Good fortune, worthy soldier; and farewell."
The Tragedy of Antony and Cleopatra,3,2,MARK ANTONY,3,"No further, sir."
The Tragedy of Antony and Cleopatra,3,2,OCTAVIUS CAESAR,84,"You take from me a great part of myself; Use me well in 't. Sister, prove such a wife As my thoughts make thee, and as my farthest band Shall pass on thy approof. Most noble Antony, Let not the piece of virtue, which is set Betwixt us as the cement of our love, To keep it builded, be the ram to batter The fortress of it; for better might we Have loved without this mean, if on both parts This be not cherish'd."
The Tragedy of Antony and Cleopatra,3,2,MARK ANTONY,7,Make me not offended In your distrust.
The Tragedy of Antony and Cleopatra,3,2,OCTAVIUS CAESAR,3,I have said.
The Tragedy of Antony and Cleopatra,3,2,MARK ANTONY,36,"You shall not find, Though you be therein curious, the least cause For what you seem to fear: so, the gods keep you, And make the hearts of Romans serve your ends! We will here part."
The Tragedy of Antony and Cleopatra,3,2,OCTAVIUS CAESAR,23,"Farewell, my dearest sister, fare thee well: The elements be kind to thee, and make Thy spirits all of comfort! fare thee well."
The Tragedy of Antony and Cleopatra,3,2,OCTAVIA,3,My noble brother!
The Tragedy of Antony and Cleopatra,3,2,MARK ANTONY,20,"The April 's in her eyes: it is love's spring, And these the showers to bring it on. Be cheerful."
The Tragedy of Antony and Cleopatra,3,2,OCTAVIA,8,"Sir, look well to my husband's house; and--"
The Tragedy of Antony and Cleopatra,3,2,OCTAVIUS CAESAR,2,"What, Octavia?"
The Tragedy of Antony and Cleopatra,3,2,OCTAVIA,6,I'll tell you in your ear.
The Tragedy of Antony and Cleopatra,3,2,MARK ANTONY,29,"Her tongue will not obey her heart, nor can Her heart inform her tongue,--the swan's down-feather, That stands upon the swell at full of tide, And neither way inclines."
The Tragedy of Antony and Cleopatra,3,2,DOMITIUS ENOBARBUS,10,"were he a horse; So is he, being a man."
The Tragedy of Antony and Cleopatra,3,2,AGRIPPA,21,"When Antony found Julius Caesar dead, He cried almost to roaring; and he wept When at Philippi he found Brutus slain."
The Tragedy of Antony and Cleopatra,3,2,DOMITIUS ENOBARBUS,16,"troubled with a rheum; What willingly he did confound he wail'd, Believe't, till I wept too."
The Tragedy of Antony and Cleopatra,3,2,OCTAVIUS CAESAR,18,"No, sweet Octavia, You shall hear from me still; the time shall not Out-go my thinking on you."
The Tragedy of Antony and Cleopatra,3,2,MARK ANTONY,28,"Come, sir, come; I'll wrestle with you in my strength of love: Look, here I have you; thus I let you go, And give you to the gods."
The Tragedy of Antony and Cleopatra,3,2,OCTAVIUS CAESAR,3,Adieu; be happy!
The Tragedy of Antony and Cleopatra,3,2,LEPIDUS,13,Let all the number of the stars give light To thy fair way!
The Tragedy of Antony and Cleopatra,3,2,OCTAVIUS CAESAR,2,"Farewell, farewell!"
The Tragedy of Antony and Cleopatra,3,2,MARK ANTONY,1,Farewell!
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,4,Where is the fellow?
The Tragedy of Antony and Cleopatra,3,3,ALEXAS,4,Half afeard to come.
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,7,"Go to, go to. Come hither, sir."
The Tragedy of Antony and Cleopatra,3,3,ALEXAS,16,"Good majesty, Herod of Jewry dare not look upon you But when you are well pleased."
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,20,"That Herod's head I'll have: but how, when Antony is gone Through whom I might command it? Come thou near."
The Tragedy of Antony and Cleopatra,3,3,MESSENGER,3,"Most gracious majesty,--"
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,4,Didst thou behold Octavia?
The Tragedy of Antony and Cleopatra,3,3,MESSENGER,3,"Ay, dread queen."
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,1,Where?
The Tragedy of Antony and Cleopatra,3,3,MESSENGER,19,"Madam, in Rome; I look'd her in the face, and saw her led Between her brother and Mark Antony."
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,6,Is she as tall as me?
The Tragedy of Antony and Cleopatra,3,3,MESSENGER,4,"She is not, madam."
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,9,Didst hear her speak? is she shrill-tongued or low?
The Tragedy of Antony and Cleopatra,3,3,MESSENGER,8,"Madam, I heard her speak; she is low-voiced."
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,9,That's not so good: he cannot like her long.
The Tragedy of Antony and Cleopatra,3,3,CHARMIAN,6,Like her! O Isis! 'tis impossible.
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,22,"I think so, Charmian: dull of tongue, and dwarfish! What majesty is in her gait? Remember, If e'er thou look'dst on majesty."
The Tragedy of Antony and Cleopatra,3,3,MESSENGER,23,"She creeps: Her motion and her station are as one; She shows a body rather than a life, A statue than a breather."
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,3,Is this certain?
The Tragedy of Antony and Cleopatra,3,3,MESSENGER,5,Or I have no observance.
The Tragedy of Antony and Cleopatra,3,3,CHARMIAN,7,Three in Egypt Cannot make better note.
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,16,He's very knowing; I do perceive't: there's nothing in her yet: The fellow has good judgment.
The Tragedy of Antony and Cleopatra,3,3,CHARMIAN,1,Excellent.
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,6,"Guess at her years, I prithee."
The Tragedy of Antony and Cleopatra,3,3,MESSENGER,5,"Madam, She was a widow,--"
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,3,"Widow! Charmian, hark."
The Tragedy of Antony and Cleopatra,3,3,MESSENGER,6,And I do think she's thirty.
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,10,Bear'st thou her face in mind? is't long or round?
The Tragedy of Antony and Cleopatra,3,3,MESSENGER,4,Round even to faultiness.
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,15,"For the most part, too, they are foolish that are so. Her hair, what colour?"
The Tragedy of Antony and Cleopatra,3,3,MESSENGER,12,"Brown, madam: and her forehead As low as she would wish it."
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,33,There's gold for thee. Thou must not take my former sharpness ill: I will employ thee back again; I find thee Most fit for business: go make thee ready; Our letters are prepared.
The Tragedy of Antony and Cleopatra,3,3,CHARMIAN,3,A proper man.
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,22,"Indeed, he is so: I repent me much That so I harried him. Why, methinks, by him, This creature's no such thing."
The Tragedy of Antony and Cleopatra,3,3,CHARMIAN,2,"Nothing, madam."
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,9,"The man hath seen some majesty, and should know."
The Tragedy of Antony and Cleopatra,3,3,CHARMIAN,12,"Hath he seen majesty? Isis else defend, And serving you so long!"
The Tragedy of Antony and Cleopatra,3,3,CLEOPATRA,30,"I have one thing more to ask him yet, good Charmian: But 'tis no matter; thou shalt bring him to me Where I will write. All may be well enough."
The Tragedy of Antony and Cleopatra,3,3,CHARMIAN,4,"I warrant you, madam."
The Tragedy of Antony and Cleopatra,3,4,MARK ANTONY,74,"Nay, nay, Octavia, not only that,-- That were excusable, that, and thousands more Of semblable import,--but he hath waged New wars 'gainst Pompey; made his will, and read it To public ear: Spoke scantly of me: when perforce he could not But pay me terms of honour, cold and sickly He vented them; most narrow measure lent me: When the best hint was given him, he not took't, Or did it from his teeth."
The Tragedy of Antony and Cleopatra,3,4,OCTAVIA,73,"O my good lord, Believe not all; or, if you must believe, Stomach not all. A more unhappy lady, If this division chance, ne'er stood between, Praying for both parts: The good gods me presently, When I shall pray, 'O bless my lord and husband!' Undo that prayer, by crying out as loud, 'O, bless my brother!' Husband win, win brother, Prays, and destroys the prayer; no midway 'Twixt these extremes at all."
